source,listing_id,title,price,currency,year,fuel_type,transmission,creator,sector,mileage,brand,model,door_count,origin,first_owner,fiscal_power,condition,equipment,seller_city,image_folder,url,publication_date
moteur,633009,Peugeot 307 Diesel Manuelle 2010 à Meknès,"10,000 MAD",MAD,2010,Diesel,Manuelle,N/A,Meknes,"217,000 km",Peugeot,307,5,N/A,N/A,36,N/A,"État du véhicule, Climatisation, Jantes",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633009/peugeot-307.html,2026-08-13 12:22:04
moteur,633008,Peugeot 208 Style [2026]  1ère main  Très bon état,"181,000 MAD",MAD,2026,Diesel,Manuelle,N/A,Agadir,800 km,Peugeot,208,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633008/peugeot-208.html,2026-08-13 12:22:04
moteur,633007,jeep Grand Cherokee 4*4,"115,000 MAD",MAD,2014,Diesel,Automatique,N/A,Casablanca,195 km,Jeep,Grand Cherokee,N/A,N/A,N/A,12,N/A,"ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633007/jeep-grand-cherokee.html,2026-08-13 12:22:04
moteur,633006,Audi RSQ3 2021,"599,999 MAD",MAD,2021,Essence,Automatique,N/A,Marrakech,"85,000 km",Audi,Q3,5,N/A,N/A,14,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Marrakech,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633006/audi-q3.html,2026-08-13 12:22:04
moteur,633005,ford kuga 2022,"210,000 MAD",MAD,2022,Diesel,Manuelle,N/A,Meknes,"120,000 km",Ford,Kuga,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Meknes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633005/ford-kuga.html,2026-08-13 12:22:03
moteur,633003,kia picanto automatic,"123,000 MAD",MAD,2023,Essence,Automatique,N/A,Casablanca,80 km,Kia,Picanto,N/A,N/A,N/A,6,N/A,kia picanto essns automatic penture dorijin,Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633003/kia-picanto.html,2026-08-13 12:22:02
moteur,633000,BMW X1 Boîte Automatique,"199,000 MAD",MAD,2018,Diesel,Automatique,N/A,Agadir,"170,000 km",BMW,X1,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/633000/bmw-x1.html,2026-08-13 12:11:05
moteur,632999,Clio 4 Bon Etat,"130,000 MAD",MAD,2017,Diesel,Manuelle,N/A,Dar Bouazza,"90,000 km",Renault,Clio,5,N/A,N/A,7,N/A,"État du véhicule, ABS, Climatisation, Airbags, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Limiteur de vitesse, CD / MP3 / Bluetooth",Dar Bouazza,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632999/renault-clio.html,2026-08-13 12:11:04
moteur,632998,فورد فييسا في حالة جيدة,"60,000 MAD",MAD,2008,Essence,Manuelle,N/A,Kenitra,"190,000 km",Ford,Fiesta,N/A,N/A,N/A,6,N/A,فورد فييستا الطوموبيل نقية و اقتصادية و غنية عن التعريف شد و ركب كولشي خدام كولشي مزيان زيرو مشاكل الصالون نقي الموطور اللهم بارك لي بغاها مرحبا نقادو شي شوييية,Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632998/ford-fiesta.html,2026-08-13 12:11:04
moteur,632997,Fiat Punto clsiac,"50,000 MAD",MAD,2007,Essence,Manuelle,N/A,Khouribga,"274,790 km",Fiat,Punto,5,N/A,N/A,6,N/A,Jantes,Khouribga,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632997/fiat-punto.html,2026-08-13 12:11:04
moteur,632996,داسيا سانديرو حالة جيدة,"75,000 MAD",MAD,2012,Diesel,Manuelle,N/A,Kenitra,"190,000 km",Dacia,Sandero,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Fermeture centralisée, Vitres électriques, ESP, Jantes, CD / MP3 / Bluetooth",Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632996/dacia-sandero.html,2026-08-13 12:11:03
moteur,632995,Mercedes classe cla 200 pack amg 2025,Appeler pour le prix,MAD,2025,Diesel,Automatique,N/A,Sale,"24,000 km",Mercedes-Benz,Classe CLA,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Sale,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632995/mercedes-benz-classe-cla.html,2026-08-13 12:11:02
moteur,632993,BMW X5 xDrive 30d Pack M modèle 2020 3.0 L,"465,000 MAD",MAD,2020,Diesel,Automatique,N/A,Casablanca,"139,000 km",BMW,X5,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632993/bmw-x5.html,2026-08-13 12:11:02
moteur,632992,سكودا سوبيرب العمورية كاملة الطموبيل جديدة,"140,000 MAD",MAD,2011,Diesel,Automatique,N/A,Kenitra,"220,000 km",Skoda,Superb,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632992/skoda-superb.html,2026-08-13 12:00:30
moteur,632990,T-roc 2022,Appeler pour le prix,MAD,2022,Diesel,Automatique,N/A,Casablanca,"160,000 km",Volkswagen,T-Roc,5,N/A,N/A,5,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632990/volkswagen-t-roc.html,2026-08-13 11:55:05
moteur,632989,Mercedes-Benz Classe B Diesel Automatique 2007,"105,000 MAD",MAD,2007,Diesel,Automatique,N/A,Al Hoceima,"139,000 km",Mercedes-Benz,Classe B,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, ESP, Navigation GPS, Radar de recul, Jantes, CD / MP3 / Bluetooth",Al Hoceima,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632989/mercedes-benz-classe-b.html,2026-08-13 11:55:05
moteur,632988,Dialt Doblo 2023 full option,"215,000 MAD",MAD,2023,Diesel,Manuelle,N/A,Beni Mellal,"58,000 km",Fiat,Doblo,5,N/A,N/A,7,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Beni Mellal,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632988/fiat-doblo.html,2026-08-13 11:55:05
moteur,632987,mercedes glk,"158,000 MAD",MAD,2014,Diesel,Automatique,N/A,Taourirte,"230,000 km",Mercedes-Benz,220,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Taourirte,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632987/mercedes-benz-220.html,2026-08-13 11:55:05
moteur,632986,Mercedes Classe E 300e Break AMG,"600,000 MAD",MAD,2024,Essence,Automatique,N/A,Rabat,"19,000 km",Mercedes-Benz,Classe E,5,N/A,N/A,11,N/A,"Mercedes-Benz Classe E Break 300 e AMG Advanced Plus – 2024

📅 Année : 2024
📍 Kilométrage : 19 000 km
⚡ Motorisation : 300 e hybride rechargeable essence/électrique
🐎 Puissance : 313 ch cumulés
⚙️ Boîte automatique 9G-Tronic
💰 Puissance fiscale : 11 CV
🌱 CO₂ : 13 g/km
⚖️ Poids : environ 2 275 kg

Très belle Mercedes Classe E 300 e Break W214/S214, finition AMG Advanced Plus, année 2024, avec seulement 19 000 km.

🔥 Équipements

* Finition AMG Advanced Plus
* Toit panoramique ouvrant électrique
* Sièges avant électriques avec mémoire
* Commandes électriques des sièges sur les portes
* Caméra 360°
* Éclairage d’ambiance LED
* Éclairage d’ambiance avec logo Mercedes
* Jantes AMG
* Nombreuses aides à la conduite et équipements de sécurité
* Intérieur finition AMG
* Et de nombreux autres équipements

⚠️ À savoir

Le véhicule a subi un léger accrochage à l’avant droit. Rien de grave.
Les traces de l’accrochage sont visibles sur la dernière photo de l’annonce.

📍 Véhicule visible à Rabat

🇲🇦 Véhicule non dédouané

💰 Prix : 600 000 DH

Pour plus d’informations ou pour venir voir le véhicule, contactez-moi sur WhatsApp.",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632986/mercedes-benz-classe-e.html,2026-08-13 11:55:05
moteur,632985,hyundai i30 2009,"95,000 MAD",MAD,2009,Diesel,Manuelle,N/A,Autre,"154,700 km",Hyundai,i30,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Vitres électriques, Jantes, CD / MP3 / Bluetooth",Autre,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632985/hyundai-i30.html,2026-08-13 11:55:04
moteur,632984,alfa Roméo Giulietta diesel,"88,000 MAD",MAD,2011,Diesel,Manuelle,N/A,Temara,"330,000 km",Alfa Romeo,Giulietta,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Temara,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632984/alfa-romeo-giulietta.html,2026-08-13 11:55:04
moteur,632983,سيارة ميكان مليحة رقم الهاتف,"62,000 MAD",MAD,2004,Diesel,Manuelle,N/A,Midelt,"999,999 km",Renault,Megane,5,N/A,N/A,7,N/A,État du véhicule,Midelt,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632983/renault-megane.html,2026-08-13 11:55:03
moteur,632982,Hundai accent,Appeler pour le prix,MAD,2022,Diesel,Automatique,N/A,El Jadida,"98,000 km",Hyundai,Accent,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",El Jadida,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632982/hyundai-accent.html,2026-08-13 11:55:03
moteur,632981,BMW X3 10/2021,"360,000 MAD",MAD,2021,Diesel,Automatique,N/A,Tanger,"97,000 km",BMW,X3,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632981/bmw-x3.html,2026-08-13 11:55:03
moteur,632980,فولكس فاجن باسات موديل 2015,"160,000 MAD",MAD,2015,Diesel,Automatique,N/A,Casablanca,"230,000 km",Volkswagen,Passat,5,N/A,N/A,8,N/A,"État du véhicule, Climatisation, Fermeture centralisée, Intérieur cuir, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632980/volkswagen-passat.html,2026-08-13 11:55:02
moteur,632979,HAMZA Quachquai,"215,000 MAD",MAD,2019,Diesel,Manuelle,N/A,Kenitra,"44,700 km",Nissan,Qashqai,5,N/A,N/A,6,N/A,État du véhicule,Kenitra,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632979/nissan-qashqai.html,2026-08-13 11:55:02
moteur,632978,2040 - Audi A3 2023 expertisée avec financement,"405,000 MAD",MAD,2023,Diesel,Automatique,N/A,Casablanca,"79,722 km",Audi,A3 Berline,N/A,N/A,N/A,8,N/A,"---

autocash propose à la vente une voiture Audi - A3, avec la finition S-line,à partir de 3 969 DH/mois

Cette voiture appartient à un particulier mais est gérée par autocash.

Elle a fait l'objet d'un contrôle rigoureux et vous pouvez consulter la synthèse de l'expertise sur notre plateforme
autocash vous aide à trouver le financement approprié. Vous pouvez simuler votre crédit, vérifier votre éligibilité sur notre plateforme et nous vous accompagnerons dans toutes les démarches",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632978/audi-a3-berline.html,2026-08-13 11:52:32
moteur,632977,2026 - Mercedes Classe E 2022 expertisée avec fina,"465,000 MAD",MAD,2022,Diesel,Automatique,N/A,Casablanca,"133,514 km",Mercedes-Benz,Classe E,N/A,N/A,N/A,8,N/A,"---

autocash propose à la vente une voiture Mercedes - Classe E, avec la finition 220 d Avantgarde,à partir de 4 557 DH/mois

Cette voiture appartient à un particulier mais est gérée par autocash.

Elle a fait l'objet d'un contrôle rigoureux et vous pouvez consulter la synthèse de l'expertise sur notre plateforme
autocash vous aide à trouver le financement approprié. Vous pouvez simuler votre crédit, vérifier votre éligibilité sur notre plateforme et nous vous accompagnerons dans toutes les démarches",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632977/mercedes-benz-classe-e.html,2026-08-13 11:52:30
moteur,632976,2032 - Mercedes Classe E 2022 expertisée avec fina,"425,000 MAD",MAD,2022,Diesel,Automatique,N/A,Casablanca,"100,028 km",Mercedes-Benz,Classe E,N/A,N/A,N/A,8,N/A,"---

autocash propose à la vente une voiture Mercedes - Classe E, avec la finition Avangarde,à partir de 4 165 DH/mois

Cette voiture appartient à un particulier mais est gérée par autocash.

Elle a fait l'objet d'un contrôle rigoureux et vous pouvez consulter la synthèse de l'expertise sur notre plateforme
autocash vous aide à trouver le financement approprié. Vous pouvez simuler votre crédit, vérifier votre éligibilité sur notre plateforme et nous vous accompagnerons dans toutes les démarches",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632976/mercedes-benz-classe-e.html,2026-08-13 11:52:28
moteur,632975,skoda octavia 08/2020 1ère main,"197,000 MAD",MAD,2020,Diesel,Manuelle,N/A,Sale,"112,000 km",Skoda,Octavia,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Sale,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632975/skoda-octavia.html,2026-08-13 11:44:05
moteur,632974,dacia logan essence 2022,"118,000 MAD",MAD,2022,Essence,Automatique,N/A,Casablanca,108 km,Dacia,Logan,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Casablanca,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632974/dacia-logan.html,2026-08-13 11:44:05
moteur,632972,excellent état,"137,000 MAD",MAD,2018,Diesel,Manuelle,N/A,Agadir,"63,000 km",Toyota,Yaris,5,N/A,N/A,5,N/A,"État du véhicule, ABS, Climatisation, Airbags, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Jantes, CD / MP3 / Bluetooth",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632972/toyota-yaris.html,2026-08-13 11:44:05
moteur,632971,"bonjour  superbe BMW X3 2,0L 197cv","197,000 MAD",MAD,2015,Diesel,Automatique,N/A,Bouskoura,"184,000 km",BMW,X3,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Bouskoura,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632971/bmw-x3.html,2026-08-13 11:44:04
moteur,632970,opel astra k 1.6 136 ch pack sport,"179,000 MAD",MAD,2019,Diesel,Automatique,N/A,Agadir,"97,641 km",Opel,Astra,5,N/A,N/A,6,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse",Agadir,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632970/opel-astra.html,2026-08-13 11:44:03
moteur,632969,Toyota corolla mellinioum 2008,"78,000 MAD",MAD,2008,Diesel,Manuelle,N/A,Guercif,"400,000 km",Toyota,Corolla,5,N/A,N/A,8,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Jantes, CD / MP3 / Bluetooth",Guercif,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632969/toyota-corolla.html,2026-08-13 11:44:03
moteur,632967,حي التضامن صخيرات,"92,000 MAD",MAD,2011,Diesel,Manuelle,N/A,Temara,"200,000 km",Renault,Fluence,5,N/A,N/A,6,N/A,"État du véhicule, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, Navigation GPS, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Temara,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632967/renault-fluence.html,2026-08-13 11:44:02
moteur,632966,c3 n9ia dial kssiba,"53,000 MAD",MAD,2002,Essence,Manuelle,N/A,Had Soualem,"22,222 km",Citroën,C3,5,N/A,N/A,6,N/A,"État du véhicule, Vitres électriques, Intérieur cuir, Jantes, CD / MP3 / Bluetooth",Had Soualem,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632966/citroen-c3.html,2026-08-13 11:44:02
moteur,632965,Minicooper Rc31 R50 2006,"50,000 MAD",MAD,2006,Essence,Manuelle,N/A,Rabat,"263,000 km",Mini,Cooper,3,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632965/mini-cooper.html,2026-08-13 11:44:02
moteur,632964,HYUNDAI SANTA FE 2023,"225,000 MAD",MAD,2023,Diesel,Automatique,N/A,Rabat,"86,000 km",Hyundai,Santa Fe,5,N/A,N/A,9,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Rabat,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632964/hyundai-santa-fe.html,2026-08-13 11:44:02
moteur,632963,bonne citadine picanto tanger,"50,000 MAD",MAD,2008,Essence,Manuelle,N/A,Tanger,"127,000 km",Kia,Picanto,N/A,N/A,N/A,6,N/A,État du véhicule,Tanger,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632963/kia-picanto.html,2026-08-13 11:33:04
moteur,632962,VW Touareg Rline version USA,Appeler pour le prix,MAD,2021,Diesel,Automatique,N/A,Safi,"137,000 km",Volkswagen,Touareg,5,N/A,N/A,12,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Intérieur cuir, Navigation GPS, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Safi,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632962/volkswagen-touareg.html,2026-08-13 11:33:04
moteur,632961,Tiguan à vendre,"160,000 MAD",MAD,2012,Diesel,Automatique,N/A,Fes,"230,000 km",Volkswagen,Tiguan,5,N/A,N/A,8,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Régulateur de vitesse, Vitres électriques, ESP, Ordinateur de bord, Radar de recul, Jantes, Limiteur de vitesse, CD / MP3 / Bluetooth",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632961/volkswagen-tiguan.html,2026-08-13 11:33:03
moteur,632960,فاس نرجس حي الأمل,Appeler pour le prix,MAD,2012,Diesel,Manuelle,N/A,Fes,"30,000 km",Citroën,Nemo,3,N/A,N/A,6,N/A,"État du véhicule, Vitres électriques",Fes,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632960/citroen-nemo.html,2026-08-13 11:33:02
moteur,632959,fiat 500 automatique,"85,000 MAD",MAD,2013,Essence,Automatique,N/A,Khemisset,128 km,Fiat,500,3,N/A,N/A,7,N/A,"État du véhicule, ABS, Climatisation, Airbags, Fermeture centralisée, Vitres électriques, Radar de recul, Jantes, CD / MP3 / Bluetooth",Khemisset,,https://www.moteur.ma/fr/voiture/achat-voiture-occasion/detail-annonce/632959/fiat-500.html,2026-08-13 11:33:02
